,date,STUSPS,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,populatio,pop100k
11999,4/22/2021,MA,"678,386","636,476","41,910","1,628",197,"17,523","17,172",351,10,0,6892503,68.92503
12000,4/23/2021,MA,"680,007","637,928","42,079","1,621",169,"17,531","17,180",351,8,0,6892503,68.92503
12001,4/24/2021,MA,"681,570","639,314","42,256","1,563",177,"17,541","17,190",351,10,0,6892503,68.92503
12002,4/25/2021,MA,"682,784","640,399","42,385","1,214",129,"17,548","17,197",351,7,0,6892503,68.92503
12003,4/26/2021,MA,"683,665","641,211","42,454",881,69,"17,564","17,213",351,16,0,6892503,68.92503
12004,4/27/2021,MA,"684,630","642,036","42,594",965,140,"17,577","17,226",351,13,0,6892503,68.92503
12005,4/28/2021,MA,"686,243","643,428","42,815","1,613",221,"17,588","17,237",351,11,0,6892503,68.92503
12006,4/29/2021,MA,"687,638","644,688","42,950","1,395",135,"17,603","17,252",351,15,0,6892503,68.92503
12007,4/30/2021,MA,"688,973","645,867","43,106","1,335",156,"17,610","17,259",351,7,0,6892503,68.92503
12008,5/1/2021,MA,"690,279","646,982","43,297","1,306",191,"17,617","17,265",352,7,1,6892503,68.92503
12009,5/2/2021,MA,"691,172","647,768","43,404",893,107,"17,623","17,271",352,6,0,6892503,68.92503
12010,5/3/2021,MA,"691,735","648,249","43,486",563,82,"17,632","17,280",352,9,0,6892503,68.92503
12011,5/4/2021,MA,"692,589","648,967","43,622",854,136,"17,639","17,286",353,7,1,6892503,68.92503
12012,5/5/2021,MA,"693,608","649,855","43,753","1,019",131,"17,645","17,292",353,6,0,6892503,68.92503
12013,5/6/2021,MA,"694,769","650,859","43,910","1,161",157,"17,656","17,303",353,11,0,6892503,68.92503
12014,5/7/2021,MA,"695,745","651,740","44,005",976,95,"17,664","17,311",353,8,0,6892503,68.92503
12015,5/8/2021,MA,"696,540","652,535","44,005",795,0,"17,667","17,313",354,3,1,6892503,68.92503
12016,5/9/2021,MA,"697,398","653,190","44,208",858,203,"17,682","17,330",352,15,-2,6892503,68.92503
12017,5/10/2021,MA,"697,872","653,636","44,236",474,28,"17,698","17,344",354,16,2,6892503,68.92503
12018,5/11/2021,MA,"698,427","654,108","44,319",555,83,"17,698","17,344",354,0,0,6892503,68.92503
12019,5/12/2021,MA,"699,187","654,734","44,453",760,134,"17,712","17,357",355,14,1,6892503,68.92503
12020,5/13/2021,MA,"699,908","655,350","44,558",721,105,"17,722","17,366",356,10,1,6892503,68.92503
12021,5/14/2021,MA,"700,337","655,687","44,650",429,92,"17,742","17,384",358,20,2,6892503,68.92503
12022,5/15/2021,MA,"701,490","656,344","45,146","1,153",496,"17,747","17,389",358,5,0,6892503,68.92503
12023,5/16/2021,MA,"702,039","656,838","45,201",549,55,"17,753","17,394",359,6,1,6892503,68.92503
12024,5/17/2021,MA,"702,338","657,119","45,219",299,18,"17,772","17,413",359,19,0,6892503,68.92503
12025,5/18/2021,MA,"702,776","657,478","45,298",438,79,"17,779","17,419",360,7,1,6892503,68.92503
12026,5/19/2021,MA,"703,292","657,903","45,389",516,91,"17,794","17,433",361,15,1,6892503,68.92503
12027,5/20/2021,MA,"703,897","658,441","45,456",605,67,"17,802","17,442",360,8,-1,6892503,68.92503
12028,5/21/2021,MA,"704,345","658,841","45,504",448,48,"17,813","17,453",360,11,0,6892503,68.92503
12029,5/22/2021,MA,"704,796","659,246","45,550",451,46,"17,818","17,458",360,5,0,6892503,68.92503
12030,5/23/2021,MA,"705,142","659,533","45,609",346,59,"17,823","17,463",360,5,0,6892503,68.92503
12031,5/24/2021,MA,"705,370","659,721","45,649",228,40,"17,825","17,465",360,2,0,6892503,68.92503
12032,5/25/2021,MA,"705,598","659,916","45,682",228,33,"17,835","17,475",360,10,0,6892503,68.92503
12033,5/26/2021,MA,"706,027","660,298","45,729",429,47,"17,841","17,482",359,6,-1,6892503,68.92503
12034,5/27/2021,MA,"706,272","660,513","45,759",245,30,"17,850","17,491",359,9,0,6892503,68.92503
12035,5/28/2021,MA,"706,559","660,766","45,793",287,34,"17,854","17,495",359,4,0,6892503,68.92503
12036,5/29/2021,MA,"706,783","660,969","45,814",224,21,"17,868","17,504",364,14,5,6892503,68.92503
12037,5/30/2021,MA,"706,945","661,115","45,830",162,16,"17,872","17,508",364,4,0,6892503,68.92503
12038,5/31/2021,MA,"707,037","661,204","45,833",92,3,"17,872","17,508",364,0,0,6892503,68.92503
12039,6/1/2021,MA,"707,131","661,294","45,837",94,4,"17,883","17,520",363,11,-1,6892503,68.92503
12040,6/2/2021,MA,"707,265","661,394","45,871",134,34,"17,886","17,523",363,3,0,6892503,68.92503
12041,6/3/2021,MA,"707,523","661,635","45,888",258,17,"17,893","17,530",363,7,0,6892503,68.92503
12042,6/4/2021,MA,"707,723","661,812","45,911",200,23,"17,903","17,540",363,10,0,6892503,68.92503
12043,6/5/2021,MA,"707,940","662,028","45,912",217,1,"17,907","17,544",363,4,0,6892503,68.92503
12044,6/6/2021,MA,"708,083","662,154","45,929",143,17,"17,911","17,548",363,4,0,6892503,68.92503
12045,6/7/2021,MA,"708,195","662,243","45,952",112,23,"17,915","17,552",363,4,0,6892503,68.92503
12046,6/8/2021,MA,"708,316","662,343","45,973",121,21,"17,917","17,554",363,2,0,6892503,68.92503
12047,6/9/2021,MA,"708,459","662,459","46,000",143,27,"17,922","17,559",363,5,0,6892503,68.92503
12048,6/10/2021,MA,"708,579","662,544","46,035",120,35,"17,929","17,566",363,7,0,6892503,68.92503
12049,6/11/2021,MA,"708,710","662,665","46,045",131,10,"17,937","17,574",363,8,0,6892503,68.92503
12050,6/12/2021,MA,"708,836","662,778","46,058",126,13,"17,939","17,576",363,2,0,6892503,68.92503
12051,6/13/2021,MA,"708,875","662,811","46,064",39,6,"17,939","17,576",363,0,0,6892503,68.92503
12052,6/14/2021,MA,"708,933","662,855","46,078",58,14,"17,947","17,584",363,8,0,6892503,68.92503
12053,6/15/2021,MA,"709,012","662,910","46,102",79,24,"17,949","17,586",363,2,0,6892503,68.92503
12054,6/16/2021,MA,"709,080","662,966","46,114",68,12,"17,953","17,590",363,4,0,6892503,68.92503
12055,6/17/2021,MA,"709,187","663,048","46,139",107,25,"17,957","17,593",364,4,1,6892503,68.92503
12056,6/18/2021,MA,"709,255","663,115","46,140",68,1,"17,961","17,597",364,4,0,6892503,68.92503
12057,6/19/2021,MA,"709,323","663,182","46,141",68,1,"17,965","17,601",364,4,0,6892503,68.92503
12058,6/20/2021,MA,"709,395","663,251","46,144",72,3,"17,971","17,607",364,6,0,6892503,68.92503
12059,6/21/2021,MA,"709,443","663,299","46,144",48,0,"17,976","17,612",364,5,0,6892503,68.92503
12060,6/22/2021,MA,"709,476","663,332","46,144",33,0,"17,977","17,613",364,1,0,6892503,68.92503
12061,6/23/2021,MA,"709,544","663,400","46,144",68,0,"17,982","17,618",364,5,0,6892503,68.92503
12062,6/24/2021,MA,"709,622","663,478","46,144",78,0,"17,986","17,622",364,4,0,6892503,68.92503
12063,6/25/2021,MA,"709,682","663,538","46,144",60,0,"17,987","17,623",364,1,0,6892503,68.92503
12064,6/26/2021,MA,"709,738","663,594","46,144",56,0,"17,989","17,625",364,2,0,6892503,68.92503
12065,6/27/2021,MA,"709,769","663,625","46,144",31,0,"17,990","17,626",364,1,0,6892503,68.92503
12066,6/28/2021,MA,"709,810","663,666","46,144",41,0,"17,992","17,628",364,2,0,6892503,68.92503
12067,6/29/2021,MA,"709,873","663,729","46,144",63,0,"17,993","17,629",364,1,0,6892503,68.92503
12068,6/30/2021,MA,"709,966","663,822","46,144",93,0,"17,994","17,630",364,1,0,6892503,68.92503
12069,7/1/2021,MA,"710,049","663,898","46,151",83,7,"17,997","17,633",364,3,0,6892503,68.92503
12070,7/2/2021,MA,"710,138","663,977","46,161",89,10,"17,998","17,634",364,1,0,6892503,68.92503
12071,7/3/2021,MA,"710,210","664,044","46,166",72,5,"17,999","17,635",364,1,0,6892503,68.92503
12072,7/4/2021,MA,"710,282","664,111","46,171",72,5,"18,000","17,636",364,1,0,6892503,68.92503
12073,7/5/2021,MA,"710,354","664,178","46,176",72,5,"18,001","17,637",364,1,0,6892503,68.92503
12074,7/6/2021,MA,"710,428","664,246","46,182",74,6,"18,005","17,640",365,4,1,6892503,68.92503
12075,7/7/2021,MA,"710,519","664,307","46,212",91,30,"18,008","17,643",365,3,0,6892503,68.92503
12076,7/8/2021,MA,"710,629","664,406","46,223",110,11,"18,011","17,646",365,3,0,6892503,68.92503
12077,7/9/2021,MA,"710,830","664,575","46,255",201,32,"18,011","17,646",365,0,0,6892503,68.92503
12078,7/10/2021,MA,"710,940","664,682","46,258",110,3,"18,011","17,646",365,0,0,6892503,68.92503
12079,7/11/2021,MA,"711,050","664,789","46,261",110,3,"18,011","17,646",365,0,0,6892503,68.92503
12080,7/12/2021,MA,"711,162","664,897","46,265",112,4,"18,012","17,647",365,1,0,6892503,68.92503
12081,7/13/2021,MA,"711,446","665,088","46,358",284,93,"18,012","17,647",365,0,0,6892503,68.92503
12082,7/14/2021,MA,"711,676","665,296","46,380",230,22,"18,013","17,648",365,1,0,6892503,68.92503
12083,7/15/2021,MA,"711,943","665,532","46,411",267,31,"18,017","17,652",365,4,0,6892503,68.92503
12084,7/16/2021,MA,"712,272","665,801","46,471",329,60,"18,020","17,655",365,3,0,6892503,68.92503
12085,7/17/2021,MA,"712,527","666,040","46,487",255,16,"18,021","17,656",365,1,0,6892503,68.92503
12086,7/18/2021,MA,"712,782","666,279","46,503",255,16,"18,022","17,657",365,1,0,6892503,68.92503
12087,7/19/2021,MA,"713,037","666,518","46,519",255,16,"18,024","17,659",365,2,0,6892503,68.92503
12088,7/20/2021,MA,"713,489","666,884","46,605",452,86,"18,033","17,665",368,9,3,6892503,68.92503
12089,7/21/2021,MA,"714,014","667,341","46,673",525,68,"18,035","17,667",368,2,0,6892503,68.92503
12090,7/22/2021,MA,"714,556","667,818","46,738",542,65,"18,041","17,673",368,6,0,6892503,68.92503
12091,7/23/2021,MA,"715,180","668,404","46,776",624,38,"18,046","17,678",368,5,0,6892503,68.92503
12092,7/24/2021,MA,"715,603","668,818","46,785",423,9,"18,048","17,680",368,2,0,6892503,68.92503
12093,7/25/2021,MA,"716,026","669,232","46,794",423,9,"18,050","17,682",368,2,0,6892503,68.92503
12094,7/26/2021,MA,"716,452","669,647","46,805",426,11,"18,053","17,685",368,3,0,6892503,68.92503
12095,7/27/2021,MA,"717,284","670,304","46,980",832,175,"18,065","17,697",368,12,0,6892503,68.92503
12096,7/28/2021,MA,"717,944","670,902","47,042",660,62,"18,071","17,703",368,6,0,6892503,68.92503
12097,7/29/2021,MA,"718,849","671,644","47,205",905,163,"18,079","17,711",368,8,0,6892503,68.92503
12098,7/30/2021,MA,"719,780","672,488","47,292",931,87,"18,082","17,714",368,3,0,6892503,68.92503
12099,7/31/2021,MA,"720,481","673,172","47,309",701,17,"18,082","17,714",368,0,0,6892503,68.92503
12100,8/1/2021,MA,"721,182","673,856","47,326",701,17,"18,082","17,714",368,0,0,6892503,68.92503
12101,8/2/2021,MA,"721,885","674,542","47,343",703,17,"18,084","17,716",368,2,0,6892503,68.92503
12102,8/3/2021,MA,"722,986","675,425","47,561","1,101",218,"18,086","17,718",368,2,0,6892503,68.92503
12103,8/4/2021,MA,"724,018","676,387","47,631","1,032",70,"18,091","17,723",368,5,0,6892503,68.92503
12104,8/5/2021,MA,"725,189","677,433","47,756","1,171",125,"18,093","17,725",368,2,0,6892503,68.92503
12105,8/6/2021,MA,"726,395","678,544","47,851","1,206",95,"18,095","17,727",368,2,0,6892503,68.92503
12106,8/7/2021,MA,"727,278","679,406","47,872",883,21,"18,096","17,728",368,1,0,6892503,68.92503
12107,8/8/2021,MA,"728,161","680,268","47,893",883,21,"18,097","17,729",368,1,0,6892503,68.92503
12108,8/9/2021,MA,"729,047","681,131","47,916",886,23,"18,098","17,730",368,1,0,6892503,68.92503
12109,8/10/2021,MA,"730,381","682,240","48,141","1,334",225,"18,112","17,743",369,14,1,6892503,68.92503
12110,8/11/2021,MA,"731,821","683,608","48,213","1,440",72,"18,121","17,751",370,9,1,6892503,68.92503
12111,8/12/2021,MA,"733,188","684,836","48,352","1,367",139,"18,131","17,761",370,10,0,6892503,68.92503
12112,8/13/2021,MA,"734,486","686,018","48,468","1,298",116,"18,142","17,772",370,11,0,6892503,68.92503
12113,8/14/2021,MA,"735,516","687,016","48,500","1,030",32,"18,144","17,774",370,2,0,6892503,68.92503
12114,8/15/2021,MA,"736,546","688,014","48,532","1,030",32,"18,146","17,776",370,2,0,6892503,68.92503
12115,8/16/2021,MA,"737,579","689,014","48,565","1,033",33,"18,148","17,778",370,2,0,6892503,68.92503
12116,8/17/2021,MA,"739,047","690,268","48,779","1,468",214,"18,154","17,784",370,6,0,6892503,68.92503
12117,8/18/2021,MA,"740,626","691,720","48,906","1,579",127,"18,165","17,795",370,11,0,6892503,68.92503
12118,8/19/2021,MA,"742,202","693,093","49,109","1,576",203,"18,169","17,799",370,4,0,6892503,68.92503
12119,8/20/2021,MA,"743,735","694,552","49,183","1,533",74,"18,175","17,805",370,6,0,6892503,68.92503
12120,8/21/2021,MA,"744,873","695,663","49,210","1,138",27,"18,176","17,806",370,1,0,6892503,68.92503
12121,8/22/2021,MA,"746,011","696,774","49,237","1,138",27,"18,177","17,807",370,1,0,6892503,68.92503
12122,8/23/2021,MA,"747,153","697,887","49,266","1,142",29,"18,179","17,809",370,2,0,6892503,68.92503
12123,8/24/2021,MA,"748,753","699,177","49,576","1,600",310,"18,195","17,825",370,16,0,6892503,68.92503
12124,8/25/2021,MA,"750,248","700,577","49,671","1,495",95,"18,199","17,828",371,4,1,6892503,68.92503
12125,8/26/2021,MA,"752,139","702,370","49,769","1,891",98,"18,212","17,841",371,13,0,6892503,68.92503
12126,8/27/2021,MA,"753,795","703,961","49,834","1,656",65,"18,219","17,847",372,7,1,6892503,68.92503
12127,8/28/2021,MA,"755,227","705,321","49,906","1,432",72,"18,222","17,850",372,3,0,6892503,68.92503
12128,8/29/2021,MA,"756,659","706,681","49,978","1,432",72,"18,225","17,853",372,3,0,6892503,68.92503
12129,8/30/2021,MA,"758,094","708,042","50,052","1,435",74,"18,229","17,857",372,4,0,6892503,68.92503
12130,8/31/2021,MA,"759,869","709,599","50,270","1,775",218,"18,246","17,874",372,17,0,6892503,68.92503
12131,9/1/2021,MA,"761,906","711,395","50,511","2,037",241,"18,257","17,885",372,11,0,6892503,68.92503
12132,9/2/2021,MA,"763,673","712,988","50,685","1,767",174,"18,272","17,899",373,15,1,6892503,68.92503
12133,9/3/2021,MA,"765,584","714,691","50,893","1,911",208,"18,286","17,909",377,14,4,6892503,68.92503
12134,9/4/2021,MA,"767,004","716,062","50,942","1,420",49,"18,289","17,912",377,3,0,6892503,68.92503
12135,9/5/2021,MA,"768,424","717,433","50,991","1,420",49,"18,292","17,915",377,3,0,6892503,68.92503
12136,9/6/2021,MA,"769,844","718,804","51,040","1,420",49,"18,295","17,918",377,3,0,6892503,68.92503
12137,9/7/2021,MA,"771,267","720,175","51,092","1,423",52,"18,298","17,921",377,3,0,6892503,68.92503
12138,9/8/2021,MA,"772,742","721,537","51,205","1,475",113,"18,314","17,936",378,16,1,6892503,68.92503
12139,9/9/2021,MA,"775,149","723,633","51,516","2,407",311,"18,332","17,954",378,18,0,6892503,68.92503
12140,9/10/2021,MA,"777,022","725,359","51,663","1,873",147,"18,350","17,972",378,18,0,6892503,68.92503
12141,9/11/2021,MA,"778,717","726,943","51,774","1,695",111,"18,356","17,978",378,6,0,6892503,68.92503
12142,9/12/2021,MA,"780,412","728,527","51,885","1,695",111,"18,362","17,984",378,6,0,6892503,68.92503
12143,9/13/2021,MA,"782,107","730,111","51,996","1,695",111,"18,369","17,991",378,7,0,6892503,68.92503
12144,9/14/2021,MA,"783,750","731,564","52,186","1,643",190,"18,393","18,015",378,24,0,6892503,68.92503
12145,9/15/2021,MA,"786,627","734,280","52,347","2,877",161,"18,408","18,030",378,15,0,6892503,68.92503
12146,9/16/2021,MA,"788,775","736,279","52,496","2,148",149,"18,424","18,046",378,16,0,6892503,68.92503
12147,9/17/2021,MA,"790,953","738,303","52,650","2,178",154,"18,445","18,062",383,21,5,6892503,68.92503
12148,9/18/2021,MA,"792,482","739,757","52,725","1,529",75,"18,448","18,064",384,3,1,6892503,68.92503
12149,9/19/2021,MA,"794,011","741,211","52,800","1,529",75,"18,451","18,066",385,3,1,6892503,68.92503
12150,9/20/2021,MA,"795,543","742,667","52,876","1,532",76,"18,455","18,069",386,4,1,6892503,68.92503
12151,9/21/2021,MA,"796,925","743,950","52,975","1,382",99,"18,480","18,094",386,25,0,6892503,68.92503
12152,9/22/2021,MA,"798,905","745,771","53,134","1,980",159,"18,504","18,118",386,24,0,6892503,68.92503
12153,9/23/2021,MA,"800,909","747,656","53,253","2,004",119,"18,527","18,141",386,23,0,6892503,68.92503
12154,9/24/2021,MA,"802,829","749,440","53,389","1,920",136,"18,541","18,154",387,14,1,6892503,68.92503
12155,9/25/2021,MA,"804,280","750,805","53,475","1,451",86,"18,545","18,158",387,4,0,6892503,68.92503
12156,9/26/2021,MA,"805,731","752,170","53,561","1,451",86,"18,549","18,162",387,4,0,6892503,68.92503
12157,9/27/2021,MA,"807,182","753,535","53,647","1,451",86,"18,555","18,168",387,6,0,6892503,68.92503
12158,9/28/2021,MA,"808,673","754,915","53,758","1,491",111,"18,577","18,190",387,22,0,6892503,68.92503
12159,9/29/2021,MA,"810,319","756,363","53,956","1,646",198,"18,600","18,213",387,23,0,6892503,68.92503
12160,9/30/2021,MA,"811,951","757,849","54,102","1,632",146,"18,627","18,240",387,27,0,6892503,68.92503
12161,10/1/2021,MA,"813,599","759,392","54,207","1,648",105,"18,647","18,260",387,20,0,6892503,68.92503
12162,10/2/2021,MA,"814,715","760,486","54,229","1,116",22,"18,651","18,264",387,4,0,6892503,68.92503
12163,10/3/2021,MA,"815,831","761,580","54,251","1,116",22,"18,655","18,268",387,4,0,6892503,68.92503
12164,10/4/2021,MA,"816,950","762,675","54,275","1,119",24,"18,659","18,272",387,4,0,6892503,68.92503
12165,10/5/2021,MA,"818,290","763,859","54,431","1,340",156,"18,680","18,293",387,21,0,6892503,68.92503
12166,10/6/2021,MA,"819,939","765,351","54,588","1,649",157,"18,707","18,320",387,27,0,6892503,68.92503
12167,10/7/2021,MA,"821,661","766,883","54,778","1,722",190,"18,729","18,342",387,22,0,6892503,68.92503
12168,10/8/2021,MA,"823,485","768,466","55,019","1,824",241,"18,746","18,358",388,17,1,6892503,68.92503
12169,10/9/2021,MA,"824,640","769,582","55,058","1,155",39,"18,755","18,367",388,9,0,6892503,68.92503
12170,10/10/2021,MA,"825,795","770,698","55,097","1,155",39,"18,764","18,376",388,9,0,6892503,68.92503
12171,10/11/2021,MA,"826,950","771,814","55,136","1,155",39,"18,773","18,385",388,9,0,6892503,68.92503
12172,10/12/2021,MA,"828,110","772,932","55,178","1,160",42,"18,783","18,394",389,10,1,6892503,68.92503
12173,10/13/2021,MA,"829,873","774,403","55,470","1,763",292,"18,802","18,413",389,19,0,6892503,68.92503
12174,10/14/2021,MA,"831,662","775,963","55,699","1,789",229,"18,816","18,427",389,14,0,6892503,68.92503
12175,10/15/2021,MA,"833,311","777,475","55,836","1,649",137,"18,828","18,439",389,12,0,6892503,68.92503
12176,10/16/2021,MA,"834,307","778,413","55,894",996,58,"18,831","18,442",389,3,0,6892503,68.92503
12177,10/17/2021,MA,"835,303","779,351","55,952",996,58,"18,834","18,445",389,3,0,6892503,68.92503
12178,10/18/2021,MA,"836,302","780,290","56,012",999,60,"18,838","18,449",389,4,0,6892503,68.92503
12179,10/19/2021,MA,"838,347","782,178","56,169","2,045",157,"18,864","18,474",390,26,1,6892503,68.92503
12180,10/20/2021,MA,"839,817","783,533","56,284","1,470",115,"18,875","18,485",390,11,0,6892503,68.92503
12181,10/21/2021,MA,"841,198","784,800","56,398","1,381",114,"18,896","18,505",391,21,1,6892503,68.92503
12182,10/22/2021,MA,"842,652","786,143","56,509","1,454",111,"18,911","18,520",391,15,0,6892503,68.92503
12183,10/23/2021,MA,"842,652","786,143","56,509",0,0,"18,911","18,520",391,0,0,6892503,68.92503
12184,10/24/2021,MA,"842,652","786,143","56,509",0,0,"18,911","18,520",391,0,0,6892503,68.92503
12185,10/25/2021,MA,"846,044","789,316","56,728","3,392",219,"18,931","18,540",391,20,0,6892503,68.92503
12186,10/26/2021,MA,"847,512","790,431","57,081","1,468",353,"18,956","18,563",393,25,2,6892503,68.92503
12187,10/27/2021,MA,"848,947","791,705","57,242","1,435",161,"18,970","18,577",393,14,0,6892503,68.92503
12188,10/28/2021,MA,"850,531","793,137","57,394","1,584",152,"18,985","18,589",396,15,3,6892503,68.92503
12189,10/29/2021,MA,"851,922","794,382","57,540","1,391",146,"18,996","18,601",395,11,-1,6892503,68.92503
12190,10/30/2021,MA,"851,922","794,382","57,540",0,0,"18,996","18,601",395,0,0,6892503,68.92503
12191,10/31/2021,MA,"851,922","794,382","57,540",0,0,"18,996","18,601",395,0,0,6892503,68.92503
12192,11/1/2021,MA,"855,230","797,625","57,605","3,308",65,"19,003","18,608",395,7,0,6892503,68.92503
12193,11/2/2021,MA,"856,494","798,691","57,803","1,264",198,"19,031","18,633",398,28,3,6892503,68.92503
12194,11/3/2021,MA,"857,959","799,981","57,978","1,465",175,"19,046","18,648",398,15,0,6892503,68.92503
12195,11/4/2021,MA,"859,713","801,567","58,146","1,754",168,"19,069","18,671",398,23,0,6892503,68.92503
12196,11/5/2021,MA,"861,480","803,165","58,315","1,767",169,"19,087","18,689",398,18,0,6892503,68.92503
12197,11/6/2021,MA,"861,480","803,165","58,315",0,0,"19,087","18,689",398,0,0,6892503,68.92503
12198,11/7/2021,MA,"861,480","803,165","58,315",0,0,"19,087","18,689",398,0,0,6892503,68.92503
12199,11/8/2021,MA,"865,806","807,204","58,602","4,326",287,"19,093","18,695",398,6,0,6892503,68.92503
12200,11/9/2021,MA,"867,345","808,601","58,744","1,539",142,"19,117","18,719",398,24,0,6892503,68.92503
12201,11/10/2021,MA,"869,293","810,346","58,947","1,948",203,"19,138","18,739",399,21,1,6892503,68.92503
12202,11/11/2021,MA,"869,293","810,346","58,947",0,0,"19,138","18,739",399,0,0,6892503,68.92503
12203,11/12/2021,MA,"873,281","814,054","59,227","3,988",280,"19,159","18,758",401,21,2,6892503,68.92503
12204,11/13/2021,MA,"873,281","814,054","59,227",0,0,"19,159","18,758",401,0,0,6892503,68.92503
12205,11/14/2021,MA,"873,281","814,054","59,227",0,0,"19,159","18,758",401,0,0,6892503,68.92503
12206,11/15/2021,MA,"879,127","819,302","59,825","5,846",598,"19,189","18,782",407,30,6,6892503,68.92503
12207,11/16/2021,MA,"881,310","821,150","60,160","2,183",335,"19,214","18,806",408,25,1,6892503,68.92503
12208,11/17/2021,MA,"884,299","823,800","60,499","2,989",339,"19,235","18,826",409,21,1,6892503,68.92503
12209,11/18/2021,MA,"887,889","826,996","60,893","3,590",394,"19,244","18,834",410,9,1,6892503,68.92503
12210,11/19/2021,MA,"890,733","829,577","61,156","2,844",263,"19,268","18,856",412,24,2,6892503,68.92503
12211,11/20/2021,MA,"890,733","829,577","61,156",0,0,"19,268","18,856",412,0,0,6892503,68.92503
12212,11/21/2021,MA,"890,733","829,577","61,156",0,0,"19,268","18,856",412,0,0,6892503,68.92503
12213,11/22/2021,MA,"897,874","836,378","61,496","7,141",340,"19,284","18,873",411,16,-1,6892503,68.92503
12214,11/23/2021,MA,"900,985","838,994","61,991","3,111",495,"19,309","18,897",412,25,1,6892503,68.92503
12215,11/24/2021,MA,"904,407","841,972","62,435","3,422",444,"19,329","18,915",414,20,2,6892503,68.92503
12216,11/25/2021,MA,"904,407","841,972","62,435",0,0,"19,329","18,915",414,0,0,6892503,68.92503
12217,11/26/2021,MA,"909,705","847,030","62,675","5,298",240,"19,351","18,939",412,22,-2,6892503,68.92503
12218,11/27/2021,MA,"909,705","847,030","62,675",0,0,"19,351","18,939",412,0,0,6892503,68.92503
12219,11/28/2021,MA,"909,705","847,030","62,675",0,0,"19,351","18,939",412,0,0,6892503,68.92503
12220,11/29/2021,MA,"915,495","852,527","62,968","5,790",293,"19,373","18,960",413,22,1,6892503,68.92503
12221,11/30/2021,MA,"919,097","855,442","63,655","3,602",687,"19,404","18,991",413,31,0,6892503,68.92503
12222,1/22/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12223,1/23/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12224,1/24/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12225,1/25/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12226,1/26/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12227,1/27/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12228,1/28/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12229,1/29/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12230,1/30/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12231,1/31/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12232,2/1/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12233,2/2/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12234,2/3/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12235,2/4/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12236,2/5/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12237,2/6/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12238,2/7/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12239,2/8/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12240,2/9/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12241,2/10/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12242,2/11/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12243,2/12/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12244,2/13/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12245,2/14/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12246,2/15/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12247,2/16/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12248,2/17/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12249,2/18/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12250,2/19/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12251,2/20/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12252,2/21/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12253,2/22/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12254,2/23/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12255,2/24/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12256,2/25/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12257,2/26/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12258,2/27/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12259,2/28/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
12260,2/29/2020,MD,0,0,0,0,0,0,0,0,0,0,6045680,60.4568
